filename,width,height,area,aspect_ratio,mean_intensity,std_intensity,severity
img-595.jpg,99,36,3564,2.75,28.88,21.58,Medium
img-595.jpg,47,41,1927,1.146,38.52,25.29,Medium
img-595.jpg,117,49,5733,2.388,159.98,71.79,High
img-595.jpg,46,20,920,2.3,143.24,82.93,Medium
img-595.jpg,42,30,1260,1.4,54.64,34.37,Medium
img-595.jpg,15,18,270,0.833,48.24,20.58,Low
img-595.jpg,46,16,736,2.875,166.73,95.68,Medium
img-595.jpg,57,19,1083,3.0,178.48,83.24,Medium
img-595.jpg,25,11,275,2.273,163.07,91.05,Medium
img-595.jpg,58,21,1218,2.762,142.95,89.09,Medium
img-595.jpg,30,11,330,2.727,163.55,95.05,Medium
img-595.jpg,40,12,480,3.333,128.31,92.74,Medium
img-595.jpg,74,20,1480,3.7,148.66,83.24,Medium
img-595.jpg,54,21,1134,2.571,109.64,87.27,High
img-595.jpg,41,16,656,2.562,166.54,76.3,Medium
img-595.jpg,19,11,209,1.727,140.68,92.08,Low
img-595.jpg,25,32,800,0.781,88.24,56.0,Medium
img-596.jpg,449,218,97882,2.06,101.93,46.39,High
img-597.jpg,117,52,6084,2.25,102.77,69.99,Medium
img-597.jpg,44,17,748,2.588,69.01,28.73,Low
img-598.jpg,51,21,1071,2.429,109.5,17.47,Medium
img-598.jpg,80,33,2640,2.424,84.4,17.13,High
img-598.jpg,38,13,494,2.923,96.3,18.93,Medium
img-598.jpg,72,17,1224,4.235,96.98,20.03,High
img-598.jpg,58,109,6322,0.532,112.37,28.39,Medium
img-6.jpg,167,142,23714,1.176,134.37,47.79,Medium
img-6.jpg,238,286,68068,0.832,139.11,40.25,Low
img-60.jpg,135,122,16470,1.107,154.0,35.48,Medium
img-60.jpg,68,45,3060,1.511,152.17,32.5,Low
img-600.jpg,162,66,10692,2.455,114.43,71.91,High
img-600.jpg,113,40,4520,2.825,156.01,70.43,High
img-600.jpg,51,24,1224,2.125,183.63,62.41,Medium
img-600.jpg,44,14,616,3.143,175.13,56.87,Medium
img-600.jpg,36,10,360,3.6,194.09,43.64,Medium
img-601.jpg,157,43,6751,3.651,87.16,56.47,Medium
img-601.jpg,311,48,14928,6.479,88.11,52.02,High
img-602.jpg,228,132,30096,1.727,122.58,45.48,Medium
img-603.jpg,299,235,70265,1.272,126.33,55.04,High
img-604.jpg,102,48,4896,2.125,158.39,34.45,Medium
img-604.jpg,105,31,3255,3.387,158.67,43.25,Medium
img-604.jpg,39,15,585,2.6,166.35,47.73,Medium
img-604.jpg,152,40,6080,3.8,156.22,38.12,High
img-604.jpg,65,11,715,5.909,161.86,53.45,Medium
img-604.jpg,44,9,396,4.889,159.68,51.91,Medium
img-604.jpg,43,10,430,4.3,148.62,52.2,Medium
img-604.jpg,39,7,273,5.571,160.27,52.85,Medium
img-604.jpg,313,89,27857,3.517,134.86,28.35,High
img-605.jpg,312,189,58968,1.651,123.21,50.16,High
img-606.jpg,220,251,55220,0.876,90.09,38.61,High
img-607.jpg,365,166,60590,2.199,126.93,53.28,High
img-608.jpg,241,181,43621,1.331,79.23,55.8,High
img-609.jpg,78,26,2028,3.0,118.63,30.84,Low
img-609.jpg,235,148,34780,1.588,155.65,56.22,High
img-609.jpg,44,11,484,4.0,145.23,69.58,High
img-609.jpg,140,40,5600,3.5,142.64,42.45,High
img-609.jpg,9,20,180,0.45,121.89,30.0,Medium
img-61.jpg,124,76,9424,1.632,141.9,46.3,Medium
img-610.jpg,135,70,9450,1.929,89.34,41.04,High
img-610.jpg,70,25,1750,2.8,104.78,40.82,Medium
img-610.jpg,45,18,810,2.5,107.73,43.98,Medium
img-610.jpg,68,27,1836,2.519,113.31,37.83,Low
img-611.jpg,349,94,32806,3.713,122.24,63.08,High
img-612.jpg,286,137,39182,2.088,99.42,43.0,High
img-612.jpg,46,15,690,3.067,118.67,52.95,Medium
img-612.jpg,41,15,615,2.733,202.55,57.48,Low
img-612.jpg,46,14,644,3.286,112.35,31.44,Low
img-614.jpg,171,202,34542,0.847,97.2,37.81,High
img-614.jpg,50,22,1100,2.273,119.89,31.36,Medium
img-615.jpg,334,125,41750,2.672,117.83,54.71,High
img-616.jpg,21,11,231,1.909,101.51,43.31,Medium
img-616.jpg,247,85,20995,2.906,128.2,54.73,High
img-616.jpg,62,21,1302,2.952,131.97,41.92,Medium
img-616.jpg,23,8,184,2.875,101.67,40.51,Medium
img-616.jpg,31,23,713,1.348,76.01,35.42,High
img-617.jpg,62,16,992,3.875,148.77,48.61,Medium
img-617.jpg,36,36,1296,1.0,148.7,38.03,Medium
img-617.jpg,203,52,10556,3.904,149.48,64.97,High
img-617.jpg,35,12,420,2.917,114.89,52.3,High
img-617.jpg,48,7,336,6.857,149.36,57.33,High
img-618.jpg,69,65,4485,1.062,110.33,32.95,Medium
img-618.jpg,115,76,8740,1.513,129.8,35.82,High
img-618.jpg,35,39,1365,0.897,123.63,39.31,Medium
img-618.jpg,52,24,1248,2.167,144.49,46.0,High
img-618.jpg,79,85,6715,0.929,152.54,47.91,High
img-618.jpg,35,50,1750,0.7,136.11,36.29,Medium
img-618.jpg,28,10,280,2.8,139.16,37.35,High
img-619.jpg,189,82,15498,2.305,81.11,48.14,High
img-62.jpg,131,110,14410,1.191,145.72,25.09,High
img-62.jpg,162,165,26730,0.982,142.33,26.68,Medium
img-620.jpg,356,61,21716,5.836,125.34,46.17,High
img-620.jpg,40,14,560,2.857,89.67,35.1,Medium
img-621.jpg,42,37,1554,1.135,127.28,34.44,Medium
img-621.jpg,107,73,7811,1.466,127.33,59.9,High
img-621.jpg,48,15,720,3.2,85.25,54.33,High
img-621.jpg,67,24,1608,2.792,124.25,56.24,High
img-621.jpg,63,22,1386,2.864,127.51,42.81,Medium
img-621.jpg,42,63,2646,0.667,106.8,45.41,Medium
img-623.jpg,320,216,69120,1.481,138.04,34.42,High
img-624.jpg,88,35,3080,2.514,106.54,50.47,High
img-624.jpg,69,35,2415,1.971,92.36,41.74,High
img-624.jpg,59,47,2773,1.255,106.32,44.59,Medium
img-624.jpg,48,18,864,2.667,71.42,27.12,Medium
img-624.jpg,34,17,578,2.0,104.17,54.81,High
img-624.jpg,37,15,555,2.467,114.32,54.84,High
img-624.jpg,56,16,896,3.5,121.96,63.61,Medium
img-624.jpg,33,11,363,3.0,107.74,64.83,High
img-624.jpg,19,9,171,2.111,127.62,59.96,Medium
img-624.jpg,38,10,380,3.8,77.69,38.43,Low
img-624.jpg,29,22,638,1.318,82.55,42.15,Medium
img-626.jpg,196,56,10976,3.5,146.15,56.54,High
img-626.jpg,36,14,504,2.571,157.53,52.37,Low
img-627.jpg,129,54,6966,2.389,124.92,57.94,High
img-627.jpg,99,31,3069,3.194,129.19,61.83,Medium
img-628.jpg,216,161,34776,1.342,82.59,54.87,High
img-629.jpg,186,148,27528,1.257,108.75,52.81,High
img-63.jpg,201,131,26331,1.534,167.18,40.32,Medium
img-630.jpg,274,119,32606,2.303,113.14,42.29,High
img-630.jpg,102,34,3468,3.0,125.08,48.68,High
img-631.jpg,101,60,6060,1.683,117.16,50.67,High
img-631.jpg,93,29,2697,3.207,129.61,42.49,Medium
img-631.jpg,450,205,92250,2.195,121.9,49.62,High
img-632.jpg,91,29,2639,3.138,116.47,51.04,High
img-633.jpg,310,110,34100,2.818,46.25,53.49,High
img-634.jpg,38,24,912,1.583,142.99,63.29,High
img-634.jpg,22,16,352,1.375,148.54,64.3,High
img-634.jpg,33,30,990,1.1,128.77,69.63,High
img-634.jpg,45,16,720,2.812,144.11,58.2,High
img-634.jpg,32,9,288,3.556,126.45,52.02,Low
img-634.jpg,25,34,850,0.735,136.9,53.61,Medium
img-634.jpg,39,45,1755,0.867,113.01,38.55,Medium
img-634.jpg,20,21,420,0.952,140.64,49.42,Medium
img-634.jpg,26,24,624,1.083,138.51,43.24,Medium
img-634.jpg,18,9,162,2.0,129.93,53.58,Medium
img-634.jpg,18,6,108,3.0,133.72,56.76,Medium
img-634.jpg,13,7,91,1.857,134.9,58.02,Medium
img-634.jpg,16,7,112,2.286,129.24,56.3,Medium
img-635.jpg,299,155,46345,1.929,104.44,48.13,High
img-636.jpg,156,30,4680,5.2,146.41,41.82,High
img-636.jpg,89,16,1424,5.562,146.38,56.36,High
img-636.jpg,29,9,261,3.222,157.03,52.4,Medium
img-636.jpg,59,21,1239,2.81,95.84,48.57,Medium
img-636.jpg,71,37,2627,1.919,73.4,18.34,High
img-636.jpg,148,56,8288,2.643,102.29,43.64,High
img-636.jpg,15,10,150,1.5,107.63,56.62,Medium
img-637.jpg,48,11,528,4.364,155.4,55.23,High
img-637.jpg,57,23,1311,2.478,103.08,64.49,Medium
img-638.jpg,467,245,114415,1.906,110.51,44.35,High
img-639.jpg,291,75,21825,3.88,88.76,69.24,High
img-64.jpg,247,143,35321,1.727,148.99,26.05,Medium
img-640.jpg,237,111,26307,2.135,118.72,64.07,High
img-641.jpg,189,86,16254,2.198,54.56,69.03,Medium
img-642.jpg,87,24,2088,3.625,128.62,36.5,High
img-642.jpg,170,92,15640,1.848,126.65,38.37,High
img-642.jpg,76,51,3876,1.49,103.11,29.94,Medium
img-643.jpg,145,46,6670,3.152,97.31,67.61,High
img-644.jpg,143,36,5148,3.972,158.61,47.9,High
img-644.jpg,92,55,5060,1.673,125.38,48.58,High
img-644.jpg,219,198,43362,1.106,98.52,36.72,High
img-645.jpg,213,62,13206,3.435,156.27,61.99,Medium
img-646.jpg,254,70,17780,3.629,165.15,60.74,High
img-647.jpg,197,182,35854,1.082,115.3,49.21,High
img-648.jpg,157,31,4867,5.065,136.42,64.04,High
img-648.jpg,96,24,2304,4.0,122.95,44.86,High
img-648.jpg,156,15,2340,10.4,116.76,39.95,Medium
img-648.jpg,81,13,1053,6.231,105.97,43.71,High
img-648.jpg,63,9,567,7.0,113.65,59.26,High
img-648.jpg,87,54,4698,1.611,110.95,40.17,Medium
img-648.jpg,58,13,754,4.462,109.51,42.71,High
img-648.jpg,52,10,520,5.2,128.99,48.9,High
img-648.jpg,45,12,540,3.75,95.58,43.38,Medium
img-648.jpg,45,10,450,4.5,93.59,42.83,Medium
img-648.jpg,56,12,672,4.667,105.51,48.2,High
img-648.jpg,160,34,5440,4.706,78.62,25.49,Medium
img-65.jpg,259,147,38073,1.762,165.68,26.77,Medium
img-650.jpg,63,25,1575,2.52,140.41,36.42,Medium
img-650.jpg,75,46,3450,1.63,149.37,46.46,Medium
img-651.jpg,178,96,17088,1.854,108.97,55.84,High
img-652.jpg,290,102,29580,2.843,102.9,40.88,High
img-652.jpg,193,79,15247,2.443,89.16,35.52,High
img-652.jpg,110,35,3850,3.143,105.46,33.86,High
img-653.jpg,86,69,5934,1.246,111.29,30.31,Medium
img-653.jpg,64,13,832,4.923,125.69,29.97,Low
img-653.jpg,327,179,58533,1.827,124.24,26.89,High
img-654.jpg,143,42,6006,3.405,83.8,34.05,Medium
img-654.jpg,20,8,160,2.5,102.45,26.8,Low
img-654.jpg,37,9,333,4.111,122.64,32.88,Medium
img-656.jpg,158,96,15168,1.646,91.71,55.7,High
img-656.jpg,26,6,156,4.333,164.37,51.27,Medium
img-657.jpg,376,156,58656,2.41,116.32,61.42,High
img-658.jpg,59,51,3009,1.157,94.84,24.79,Medium
img-658.jpg,42,20,840,2.1,100.0,25.76,Medium
img-658.jpg,163,74,12062,2.203,78.74,13.9,High
img-658.jpg,46,19,874,2.421,141.01,26.59,Medium
img-659.jpg,369,70,25830,5.271,101.34,34.6,High
img-66.jpg,241,269,64829,0.896,154.46,34.11,High
img-66.jpg,90,94,8460,0.957,134.85,36.85,Medium
img-66.jpg,61,39,2379,1.564,183.08,16.93,Low
img-66.jpg,63,22,1386,2.864,175.8,19.7,Low
img-66.jpg,70,72,5040,0.972,182.32,14.37,Low
img-66.jpg,33,25,825,1.32,175.08,24.23,Low
img-660.jpg,76,48,3648,1.583,123.85,28.61,Medium
img-661.jpg,418,175,73150,2.389,69.38,47.71,High
img-662.jpg,70,28,1960,2.5,75.76,57.41,High
img-662.jpg,44,26,1144,1.692,75.85,51.64,High
img-662.jpg,44,33,1452,1.333,44.73,15.14,High
img-662.jpg,46,17,782,2.706,68.61,23.12,Medium
img-662.jpg,23,9,207,2.556,83.98,63.2,Medium
img-664.jpg,376,170,63920,2.212,97.69,47.61,High
img-665.jpg,170,68,11560,2.5,136.86,79.93,High
img-666.jpg,389,212,82468,1.835,131.28,44.85,High
img-667.jpg,201,128,25728,1.57,112.18,35.12,High
img-667.jpg,58,69,4002,0.841,104.4,31.73,Medium
img-667.jpg,77,29,2233,2.655,113.13,32.45,Medium
img-667.jpg,63,42,2646,1.5,122.82,33.35,Medium
img-668.jpg,121,66,7986,1.833,116.63,44.68,High
img-669.jpg,87,63,5481,1.381,176.7,40.97,High
img-67.jpg,219,167,36573,1.311,145.17,14.68,Medium
img-67.jpg,177,151,26727,1.172,147.62,16.96,High
img-67.jpg,153,47,7191,3.255,144.55,14.74,Low
img-670.jpg,6,5,30,1.2,131.33,44.72,Medium
img-670.jpg,8,3,24,2.667,154.75,57.81,Medium
img-670.jpg,8,4,32,2.0,169.25,56.28,Medium
img-670.jpg,10,8,80,1.25,104.65,57.0,Medium
img-670.jpg,5,4,20,1.25,121.4,79.88,Medium
img-670.jpg,3,3,9,1.0,106.89,68.19,Low
img-670.jpg,4,2,8,2.0,161.5,42.12,Low
img-670.jpg,4,2,8,2.0,139.0,31.24,Low
img-670.jpg,5,3,15,1.667,159.2,36.47,Medium
img-670.jpg,14,10,140,1.4,103.79,66.42,Medium
img-670.jpg,26,13,338,2.0,104.28,58.31,Medium
img-670.jpg,6,7,42,0.857,107.19,59.94,Medium
img-670.jpg,9,5,45,1.8,125.76,42.02,Low
img-670.jpg,4,6,24,0.667,132.0,63.66,Low
img-671.jpg,78,94,7332,0.83,116.29,54.73,High
img-672.jpg,448,133,59584,3.368,123.52,67.16,High
img-673.jpg,110,55,6050,2.0,112.91,34.03,High
img-673.jpg,46,22,1012,2.091,103.41,31.93,Low
img-674.jpg,74,28,2072,2.643,175.52,14.78,High
img-676.jpg,197,73,14381,2.699,159.15,8.79,High
img-676.jpg,198,72,14256,2.75,166.03,27.77,High
img-677.jpg,363,198,71874,1.833,167.39,31.68,High
img-678.jpg,129,61,7869,2.115,105.24,44.89,High
img-678.jpg,40,18,720,2.222,108.23,35.23,Medium
img-679.jpg,1164,622,724008,1.871,113.01,30.86,High
img-68.jpg,233,149,34717,1.564,148.0,22.5,Medium
img-68.jpg,173,35,6055,4.943,150.5,22.3,Medium
img-680.jpg,355,130,46150,2.731,140.69,20.43,Medium
img-681.jpg,519,234,121446,2.218,96.53,52.15,High
img-682.jpg,298,104,30992,2.865,100.84,57.87,High
img-683.jpg,377,188,70876,2.005,118.26,58.41,High
img-684.jpg,112,236,26432,0.475,112.61,43.94,High
img-684.jpg,27,25,675,1.08,133.85,42.51,Medium
img-684.jpg,25,12,300,2.083,144.86,47.01,Medium
img-684.jpg,25,18,450,1.389,121.27,44.97,Medium
img-685.jpg,177,117,20709,1.513,138.78,36.66,High
img-686.jpg,364,99,36036,3.677,137.55,50.82,High
img-687.jpg,153,151,23103,1.013,82.71,24.08,Medium
img-688.jpg,16,15,240,1.067,122.72,31.93,Medium
img-689.jpg,23,16,368,1.438,88.91,35.0,Medium
img-69.jpg,111,105,11655,1.057,135.72,29.26,Medium
img-69.jpg,117,70,8190,1.671,194.56,24.57,Low
img-690.jpg,82,25,2050,3.28,100.5,39.14,High
img-691.jpg,182,122,22204,1.492,131.81,21.53,High
img-692.jpg,298,197,58706,1.513,120.35,57.55,High
img-692.jpg,62,30,1860,2.067,147.78,40.89,Low
img-692.jpg,56,87,4872,0.644,117.69,43.81,Medium
img-693.jpg,83,19,1577,4.368,121.32,32.44,Medium
img-693.jpg,23,25,575,0.92,117.78,37.67,Medium
img-693.jpg,24,5,120,4.8,136.65,34.97,Medium
img-693.jpg,17,8,136,2.125,156.93,35.34,Medium
img-693.jpg,52,25,1300,2.08,114.12,25.22,Low
img-693.jpg,29,12,348,2.417,173.57,36.01,Medium
img-693.jpg,48,18,864,2.667,147.1,36.16,Medium
img-693.jpg,59,34,2006,1.735,129.7,32.92,Low
img-693.jpg,26,6,156,4.333,172.99,33.48,Medium
img-694.jpg,439,405,177795,1.084,97.26,35.59,High
img-695.jpg,124,46,5704,2.696,88.79,20.86,Medium
img-695.jpg,335,55,18425,6.091,75.41,16.73,Medium
img-696.jpg,178,65,11570,2.738,73.34,40.95,High
img-697.jpg,305,140,42700,2.179,207.69,41.71,Medium
img-697.jpg,408,207,84456,1.971,128.59,43.04,High
img-698.jpg,508,360,182880,1.411,124.25,50.62,High
img-699.jpg,85,21,1785,4.048,88.65,48.26,Medium
img-699.jpg,63,22,1386,2.864,91.44,65.06,Medium
img-699.jpg,64,19,1216,3.368,75.07,36.44,Low
img-699.jpg,75,45,3375,1.667,79.5,34.77,Low
img-699.jpg,64,18,1152,3.556,79.76,39.09,Low
img-7.jpg,372,175,65100,2.126,163.27,34.87,High
img-70.jpg,201,106,21306,1.896,174.4,40.19,Medium
img-70.jpg,89,63,5607,1.413,158.37,34.84,Low
img-700.jpg,41,27,1107,1.519,107.87,38.86,Medium
img-701.jpg,50,30,1500,1.667,106.39,44.96,Medium
img-702.jpg,126,43,5418,2.93,173.8,28.67,Medium
img-703.jpg,180,81,14580,2.222,113.24,66.36,High
img-703.jpg,122,81,9882,1.506,87.94,62.63,Medium
img-703.jpg,166,102,16932,1.627,91.74,66.59,Medium
img-703.jpg,187,104,19448,1.798,92.9,57.51,Low
img-704.jpg,123,45,5535,2.733,106.57,40.11,High
img-705.jpg,795,116,92220,6.853,81.47,53.86,High
img-705.jpg,136,66,8976,2.061,105.52,48.75,Low
img-706.jpg,293,199,58307,1.472,82.85,22.72,High
img-707.jpg,67,225,15075,0.298,109.74,60.45,Medium
img-707.jpg,62,254,15748,0.244,124.75,43.87,Low
img-708.jpg,73,321,23433,0.227,88.15,59.32,Medium
img-708.jpg,95,429,40755,0.221,124.51,51.3,Low
img-709.jpg,73,214,15622,0.341,107.61,61.31,Medium
img-709.jpg,67,310,20770,0.216,121.21,46.41,Low
img-71.jpg,145,116,16820,1.25,156.76,22.73,Medium
img-71.jpg,82,49,4018,1.673,136.51,19.69,Low
img-710.jpg,299,101,30199,2.96,127.26,62.65,Medium
img-710.jpg,344,95,32680,3.621,139.37,52.54,Low
img-711.jpg,336,134,45024,2.507,162.1,47.72,Medium
img-712.jpg,425,138,58650,3.08,170.8,47.85,Medium
img-713.jpg,358,112,40096,3.196,165.51,49.04,Medium
img-714.jpg,188,161,30268,1.168,100.86,71.45,Medium
img-715.jpg,433,315,136395,1.375,109.25,48.9,Medium
img-716.jpg,165,147,24255,1.122,79.57,65.67,Medium
img-717.jpg,58,35,2030,1.657,128.14,23.9,Medium
img-72.jpg,233,146,34018,1.596,143.1,35.45,Medium
img-73.jpg,238,191,45458,1.246,140.17,19.44,Medium
img-73.jpg,155,55,8525,2.818,152.39,12.69,High
img-74.jpg,104,56,5824,1.857,140.52,19.28,Medium
img-75.jpg,133,107,14231,1.243,89.9,35.62,Medium
img-76.jpg,183,148,27084,1.236,151.06,18.85,Medium
img-76.jpg,142,163,23146,0.871,154.41,23.59,Medium
img-77.jpg,150,112,16800,1.339,144.45,24.24,Medium
img-77.jpg,191,157,29987,1.217,144.52,23.56,Medium
img-77.jpg,76,34,2584,2.235,147.1,19.93,Medium
img-77.jpg,250,369,92250,0.678,142.03,19.23,Medium
img-78.jpg,201,171,34371,1.175,142.65,28.77,Medium
img-78.jpg,56,80,4480,0.7,150.62,26.02,Low
img-79.jpg,503,213,107139,2.362,147.83,31.36,High
img-8.jpg,191,138,26358,1.384,171.74,43.44,Medium
img-8.jpg,115,118,13570,0.975,151.12,43.88,Medium
img-80.jpg,233,195,45435,1.195,97.1,41.11,Medium
img-81.jpg,291,137,39867,2.124,140.78,25.01,Medium
img-81.jpg,141,82,11562,1.72,148.88,23.97,Low
img-82.jpg,249,213,53037,1.169,148.46,20.21,Medium
img-82.jpg,61,36,2196,1.694,142.47,18.49,Low
img-83.jpg,192,211,40512,0.91,149.35,20.92,Medium
img-84.jpg,142,105,14910,1.352,116.22,27.26,Medium
img-84.jpg,116,94,10904,1.234,137.96,41.5,Medium
img-84.jpg,149,113,16837,1.319,164.22,37.17,Low
img-85.jpg,152,92,13984,1.652,144.77,34.27,Medium
img-85.jpg,69,65,4485,1.062,143.91,31.42,Low
img-86.jpg,165,113,18645,1.46,122.77,29.73,High
img-86.jpg,157,86,13502,1.826,123.01,21.13,Medium
img-87.jpg,205,265,54325,0.774,112.14,18.18,High
img-88.jpg,128,172,22016,0.744,175.74,24.26,Medium
img-89.jpg,210,138,28980,1.522,138.01,30.52,Medium
img-89.jpg,75,84,6300,0.893,128.97,23.23,Low
img-9.jpg,216,127,27432,1.701,121.02,21.04,Medium
img-9.jpg,110,47,5170,2.34,129.15,19.26,Medium
img-90.jpg,212,154,32648,1.377,95.69,42.42,Medium
img-91.jpg,90,106,9540,0.849,156.18,41.05,Medium
img-92.jpg,353,214,75542,1.65,170.89,31.4,Medium
img-93.jpg,137,77,10549,1.779,138.94,43.86,Medium
img-93.jpg,141,120,16920,1.175,139.92,41.86,Medium
img-93.jpg,325,180,58500,1.806,143.54,44.04,Medium
img-94.jpg,329,121,39809,2.719,136.25,23.16,Medium
img-95.jpg,152,133,20216,1.143,151.65,38.37,Medium
img-95.jpg,149,165,24585,0.903,164.25,24.15,Low
img-96.jpg,125,103,12875,1.214,147.94,31.53,Medium
img-97.jpg,232,85,19720,2.729,155.41,36.51,High
img-97.jpg,124,18,2232,6.889,159.43,30.87,Medium
img-97.jpg,86,40,3440,2.15,157.76,28.7,Medium
img-98.jpg,80,57,4560,1.404,156.6,42.36,Low
img-98.jpg,258,183,47214,1.41,112.74,32.4,Medium
img-98.jpg,173,122,21106,1.418,118.19,44.13,Medium
img-98.jpg,67,75,5025,0.893,126.51,43.97,Medium
img-99.jpg,250,205,51250,1.22,158.04,29.21,Medium
